deployment_id,repo,repo_domain,default_branch,repo_language,repo_size_kb,run_id,workflow_id,workflow_name,event,head_branch,head_sha,actor_login,created_at,updated_at,completed_at,workflow_conclusion_observed,workflow_failed_observed,run_attempt,run_number,candidate_type
vercel/next.js:29326911807,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29326911807,266053726,upload-preview-tarballs,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:52:47Z,2026-07-14T10:52:48Z,2026-07-14T10:52:48Z,skipped,0,1,14856,mainline_delivery_proxy
nodejs/node:29327024501,nodejs/node,runtime,main,JavaScript,1508849,29327024501,2195107,Commit Queue,schedule,main,61896fe563c4f7e15c12997a82b57a5221aa8c40,aduh95,2026-07-14T10:54:41Z,2026-07-14T10:56:01Z,2026-07-14T10:56:01Z,success,0,1,253329,mainline_delivery_proxy
vercel/next.js:29327026397,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327026397,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:54:43Z,2026-07-14T10:55:03Z,2026-07-14T10:55:03Z,success,0,1,31704,mainline_delivery_proxy
elastic/kibana:29327033941,elastic/kibana,analytics,main,TypeScript,16239302,29327033941,271375110,Failed Test Investigator,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:54:51Z,2026-07-14T10:54:52Z,2026-07-14T10:54:52Z,skipped,0,1,17503,mainline_delivery_proxy
elastic/kibana:29327033924,elastic/kibana,analytics,main,TypeScript,16239302,29327033924,308821974,Stale auto-close,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:54:51Z,2026-07-14T10:54:52Z,2026-07-14T10:54:52Z,skipped,0,1,5217,mainline_delivery_proxy
elastic/kibana:29327033906,elastic/kibana,analytics,main,TypeScript,16239302,29327033906,22121789,Label failed-test issues,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:54:51Z,2026-07-14T10:54:52Z,2026-07-14T10:54:52Z,skipped,0,1,226978,mainline_delivery_proxy
elastic/kibana:29327033900,elastic/kibana,analytics,main,TypeScript,16239302,29327033900,279672395,Backlog Grooming Agent,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:54:51Z,2026-07-14T10:54:52Z,2026-07-14T10:54:52Z,skipped,0,1,10999,mainline_delivery_proxy
elastic/kibana:29327033842,elastic/kibana,analytics,main,TypeScript,16239302,29327033842,38817361,Add Fleet issue to Platform Ingest - UI & Integrations project,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:54:51Z,2026-07-14T10:54:59Z,2026-07-14T10:54:59Z,success,0,1,199655,mainline_delivery_proxy
elastic/kibana:29327033825,elastic/kibana,analytics,main,TypeScript,16239302,29327033825,160373331,Trigger Chromium Build,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:54:51Z,2026-07-14T10:54:52Z,2026-07-14T10:54:52Z,skipped,0,1,196213,mainline_delivery_proxy
elastic/kibana:29327038730,elastic/kibana,analytics,main,TypeScript,16239302,29327038730,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:54:56Z,2026-07-14T10:55:04Z,2026-07-14T10:55:04Z,skipped,0,1,74767,mainline_delivery_proxy
elastic/kibana:29327039226,elastic/kibana,analytics,main,TypeScript,16239302,29327039226,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,infra-vault-gh-plugin-prod[bot],2026-07-14T10:54:56Z,2026-07-14T10:54:57Z,2026-07-14T10:54:57Z,skipped,0,1,74768,mainline_delivery_proxy
elastic/kibana:29327046597,elastic/kibana,analytics,main,TypeScript,16239302,29327046597,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:03Z,2026-07-14T10:55:14Z,2026-07-14T10:55:14Z,skipped,0,1,74769,mainline_delivery_proxy
elastic/kibana:29327047666,elastic/kibana,analytics,main,TypeScript,16239302,29327047666,160373331,Trigger Chromium Build,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:04Z,2026-07-14T10:55:05Z,2026-07-14T10:55:05Z,skipped,0,1,196214,mainline_delivery_proxy
elastic/kibana:29327048968,elastic/kibana,analytics,main,TypeScript,16239302,29327048968,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:05Z,2026-07-14T10:55:06Z,2026-07-14T10:55:06Z,skipped,0,1,74770,mainline_delivery_proxy
elastic/kibana:29327061040,elastic/kibana,analytics,main,TypeScript,16239302,29327061040,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:17Z,2026-07-14T10:55:18Z,2026-07-14T10:55:18Z,skipped,0,1,74771,mainline_delivery_proxy
elastic/kibana:29327069123,elastic/kibana,analytics,main,TypeScript,16239302,29327069123,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:24Z,2026-07-14T10:55:25Z,2026-07-14T10:55:25Z,skipped,0,1,74772,mainline_delivery_proxy
elastic/kibana:29327078999,elastic/kibana,analytics,main,TypeScript,16239302,29327078999,258375896,docs-deploy,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,shahzad31,2026-07-14T10:55:34Z,2026-07-14T10:55:48Z,2026-07-14T10:55:48Z,success,0,1,55954,explicit_deployment_intent
vercel/next.js:29327079131,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327079131,58813578,build-and-deploy,push,request-insights/devtools-panel,dd25f23db27520beae61871c138e37e8a611d546,timneutkens,2026-07-14T10:55:34Z,2026-07-14T11:01:29Z,2026-07-14T11:01:29Z,success,0,1,126314,explicit_deployment_intent
elastic/kibana:29327080561,elastic/kibana,analytics,main,TypeScript,16239302,29327080561,258375896,docs-deploy,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:35Z,2026-07-14T10:55:56Z,2026-07-14T10:55:56Z,success,0,1,55955,explicit_deployment_intent
elastic/kibana:29327082776,elastic/kibana,analytics,main,TypeScript,16239302,29327082776,160373331,Trigger Chromium Build,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:37Z,2026-07-14T10:55:38Z,2026-07-14T10:55:38Z,skipped,0,1,196215,mainline_delivery_proxy
vercel/next.js:29327083115,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327083115,58813578,build-and-deploy,push,request-insights/missing-otel-spans,18b7b34208d9cddbbd4b985624ea8f8cb4eeaf43,timneutkens,2026-07-14T10:55:38Z,2026-07-14T11:07:48Z,2026-07-14T11:07:48Z,success,0,1,126316,explicit_deployment_intent
vercel/next.js:29327085230,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327085230,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:40Z,2026-07-14T10:55:55Z,2026-07-14T10:55:55Z,success,0,1,31705,mainline_delivery_proxy
vercel/next.js:29327085351,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327085351,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:40Z,2026-07-14T10:55:54Z,2026-07-14T10:55:54Z,success,0,1,31706,mainline_delivery_proxy
vercel/next.js:29327086715,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327086715,266053726,upload-preview-tarballs,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:41Z,2026-07-14T10:55:52Z,2026-07-14T10:55:52Z,skipped,0,1,14857,mainline_delivery_proxy
elastic/kibana:29327086658,elastic/kibana,analytics,main,TypeScript,16239302,29327086658,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:41Z,2026-07-14T10:55:42Z,2026-07-14T10:55:42Z,skipped,0,1,74773,mainline_delivery_proxy
vercel/next.js:29327086461,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327086461,261526291,Sync Canary After Backport Release,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:41Z,2026-07-14T10:55:42Z,2026-07-14T10:55:42Z,skipped,0,1,16624,explicit_deployment_intent
vercel/next.js:29327088236,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327088236,58813578,build-and-deploy,push,request-insights/span-names,d85e8e068db1ee142318dd5721c0f788885934a6,timneutkens,2026-07-14T10:55:43Z,2026-07-14T11:08:20Z,2026-07-14T11:08:20Z,success,0,1,126318,explicit_deployment_intent
vercel/next.js:29327088540,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327088540,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:43Z,2026-07-14T10:56:00Z,2026-07-14T10:56:00Z,success,0,1,31707,mainline_delivery_proxy
vercel/next.js:29327088920,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327088920,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:43Z,2026-07-14T10:55:59Z,2026-07-14T10:55:59Z,success,0,1,31708,mainline_delivery_proxy
vercel/next.js:29327090207,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327090207,261526291,Sync Canary After Backport Release,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:45Z,2026-07-14T10:55:46Z,2026-07-14T10:55:46Z,skipped,0,1,16625,explicit_deployment_intent
vercel/next.js:29327090231,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327090231,266053726,upload-preview-tarballs,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:45Z,2026-07-14T10:55:46Z,2026-07-14T10:55:46Z,skipped,0,1,14858,mainline_delivery_proxy
elastic/kibana:29327092276,elastic/kibana,analytics,main,TypeScript,16239302,29327092276,258375896,docs-deploy,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:55:47Z,2026-07-14T10:56:10Z,2026-07-14T10:56:10Z,success,0,1,55956,explicit_deployment_intent
vercel/next.js:29327093662,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327093662,58813578,build-and-deploy,push,request-insights/server-actions,ccb672b21403d827a604ae09ea8306bd5a3b6fd1,timneutkens,2026-07-14T10:55:48Z,2026-07-14T11:07:44Z,2026-07-14T11:07:44Z,success,0,1,126320,explicit_deployment_intent
vercel/next.js:29327093387,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327093387,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:48Z,2026-07-14T10:56:03Z,2026-07-14T10:56:03Z,success,0,1,31710,mainline_delivery_proxy
vercel/next.js:29327093165,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327093165,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:48Z,2026-07-14T10:56:06Z,2026-07-14T10:56:06Z,success,0,1,31709,mainline_delivery_proxy
vercel/next.js:29327094288,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327094288,261526291,Sync Canary After Backport Release,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:49Z,2026-07-14T10:55:50Z,2026-07-14T10:55:50Z,skipped,0,1,16626,explicit_deployment_intent
vercel/next.js:29327094131,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327094131,266053726,upload-preview-tarballs,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:49Z,2026-07-14T10:55:50Z,2026-07-14T10:55:50Z,skipped,0,1,14859,mainline_delivery_proxy
vercel/next.js:29327099017,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327099017,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:54Z,2026-07-14T10:56:10Z,2026-07-14T10:56:10Z,success,0,1,31712,mainline_delivery_proxy
vercel/next.js:29327098918,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327098918,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:54Z,2026-07-14T10:56:09Z,2026-07-14T10:56:09Z,success,0,1,31711,mainline_delivery_proxy
vercel/next.js:29327099912,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327099912,261526291,Sync Canary After Backport Release,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:55Z,2026-07-14T10:55:56Z,2026-07-14T10:55:56Z,skipped,0,1,16627,explicit_deployment_intent
vercel/next.js:29327099895,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327099895,266053726,upload-preview-tarballs,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:55:55Z,2026-07-14T10:56:02Z,2026-07-14T10:56:02Z,skipped,0,1,14860,mainline_delivery_proxy
elastic/kibana:29327112682,elastic/kibana,analytics,main,TypeScript,16239302,29327112682,258375896,docs-deploy,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,gsoldevila,2026-07-14T10:56:08Z,2026-07-14T10:56:22Z,2026-07-14T10:56:22Z,success,0,1,55957,explicit_deployment_intent
elastic/kibana:29327119963,elastic/kibana,analytics,main,TypeScript,16239302,29327119963,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:56:15Z,2026-07-14T10:56:16Z,2026-07-14T10:56:16Z,skipped,0,1,74774,mainline_delivery_proxy
elastic/kibana:29327131401,elastic/kibana,analytics,main,TypeScript,16239302,29327131401,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,sdesalas,2026-07-14T10:56:27Z,2026-07-14T10:56:37Z,2026-07-14T10:56:37Z,skipped,0,1,74775,mainline_delivery_proxy
elastic/kibana:29327137406,elastic/kibana,analytics,main,TypeScript,16239302,29327137406,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:56:33Z,2026-07-14T10:56:34Z,2026-07-14T10:56:34Z,skipped,0,1,74776,mainline_delivery_proxy
elastic/kibana:29327139026,elastic/kibana,analytics,main,TypeScript,16239302,29327139026,160373331,Trigger Chromium Build,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:56:35Z,2026-07-14T10:56:45Z,2026-07-14T10:56:45Z,skipped,0,1,196216,mainline_delivery_proxy
elastic/kibana:29327142800,elastic/kibana,analytics,main,TypeScript,16239302,29327142800,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:56:39Z,2026-07-14T10:56:47Z,2026-07-14T10:56:47Z,skipped,0,1,74777,mainline_delivery_proxy
elastic/kibana:29327143697,elastic/kibana,analytics,main,TypeScript,16239302,29327143697,258375896,docs-deploy,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:56:40Z,2026-07-14T10:57:02Z,2026-07-14T10:57:02Z,success,0,1,55958,explicit_deployment_intent
elastic/kibana:29327155571,elastic/kibana,analytics,main,TypeScript,16239302,29327155571,258375896,docs-deploy,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:56:52Z,2026-07-14T10:57:08Z,2026-07-14T10:57:08Z,success,0,1,55959,explicit_deployment_intent
elastic/kibana:29327163961,elastic/kibana,analytics,main,TypeScript,16239302,29327163961,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,infra-vault-gh-plugin-prod[bot],2026-07-14T10:57:01Z,2026-07-14T10:57:09Z,2026-07-14T10:57:09Z,skipped,0,1,74778,mainline_delivery_proxy
elastic/kibana:29327165247,elastic/kibana,analytics,main,TypeScript,16239302,29327165247,258375896,docs-deploy,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,chrisbmar,2026-07-14T10:57:02Z,2026-07-14T10:57:20Z,2026-07-14T10:57:20Z,success,0,1,55960,explicit_deployment_intent
elastic/kibana:29327183351,elastic/kibana,analytics,main,TypeScript,16239302,29327183351,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,azasypkin,2026-07-14T10:57:21Z,2026-07-14T10:57:32Z,2026-07-14T10:57:32Z,skipped,0,1,74780,mainline_delivery_proxy
elastic/kibana:29327182752,elastic/kibana,analytics,main,TypeScript,16239302,29327182752,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,azasypkin,2026-07-14T10:57:21Z,2026-07-14T10:57:21Z,2026-07-14T10:57:21Z,skipped,0,1,74779,mainline_delivery_proxy
prometheus/prometheus:29327188695,prometheus/prometheus,observability,main,Go,285199,29327188695,263913294,govulncheck,push,main,7d1195258cb1702d958361deab455059fdebc08e,ArthurSens,2026-07-14T10:57:27Z,2026-07-14T10:58:12Z,2026-07-14T10:58:12Z,success,0,1,619,mainline_delivery_proxy
prometheus/prometheus:29327188694,prometheus/prometheus,observability,main,Go,285199,29327188694,17367646,buf.build,push,main,7d1195258cb1702d958361deab455059fdebc08e,ArthurSens,2026-07-14T10:57:27Z,2026-07-14T10:57:56Z,2026-07-14T10:57:56Z,success,0,1,3671,mainline_delivery_proxy
prometheus/prometheus:29327188693,prometheus/prometheus,observability,main,Go,285199,29327188693,71028636,Scorecards supply-chain security,push,main,7d1195258cb1702d958361deab455059fdebc08e,ArthurSens,2026-07-14T10:57:27Z,2026-07-14T10:58:32Z,2026-07-14T10:58:32Z,success,0,1,20221,mainline_delivery_proxy
elastic/kibana:29327190380,elastic/kibana,analytics,main,TypeScript,16239302,29327190380,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,azasypkin,2026-07-14T10:57:29Z,2026-07-14T10:57:30Z,2026-07-14T10:57:30Z,skipped,0,1,74781,mainline_delivery_proxy
elastic/kibana:29327213114,elastic/kibana,analytics,main,TypeScript,16239302,29327213114,160373331,Trigger Chromium Build,issues,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:57:53Z,2026-07-14T10:57:54Z,2026-07-14T10:57:54Z,skipped,0,1,196217,mainline_delivery_proxy
vercel/next.js:29327213158,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327213158,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,eps1lon,2026-07-14T10:57:53Z,2026-07-14T10:58:15Z,2026-07-14T10:58:15Z,success,0,1,31713,mainline_delivery_proxy
elastic/kibana:29327217224,elastic/kibana,analytics,main,TypeScript,16239302,29327217224,279113566,Reviewer Comment Dispatcher,workflow_run,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:57:57Z,2026-07-14T10:57:58Z,2026-07-14T10:57:58Z,skipped,0,1,74782,mainline_delivery_proxy
backstage/backstage:29327218786,backstage/backstage,developer-platform,master,TypeScript,5945842,29327218786,18326309,Automate staleness,schedule,master,78de8632596b9e1c246b7b81bc5c6d5f2be24273,Rugvip,2026-07-14T10:57:58Z,2026-07-14T10:58:27Z,2026-07-14T10:58:27Z,success,0,1,178285,mainline_delivery_proxy
vercel/next.js:29327261370,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327261370,266900176,Poll React Sync,schedule,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,eps1lon,2026-07-14T10:58:43Z,2026-07-14T10:58:54Z,2026-07-14T10:58:54Z,success,0,1,2491,mainline_delivery_proxy
elastic/kibana:29327282670,elastic/kibana,analytics,main,TypeScript,16239302,29327282670,276367150,Generate Serverless Changelog,workflow_dispatch,main,d041ce63c5cf241503f64f537f82d3a6cffb11e0,kibanamachine,2026-07-14T10:59:05Z,2026-07-14T11:00:25Z,2026-07-14T11:00:25Z,success,0,1,16,mainline_delivery_proxy
grafana/grafana:29327307198,grafana/grafana,observability,main,TypeScript,1837803,29327307198,164515997,Backport for feat/on-demand-diagnostics-core #49252,workflow_run,main,6b9acd59d9317373fa2971d8c2f52b1e99894528,fabrizio-grafana,2026-07-14T10:59:29Z,2026-07-14T10:59:30Z,2026-07-14T10:59:30Z,skipped,0,1,46961,mainline_delivery_proxy
grafana/grafana:29327307588,grafana/grafana,observability,main,TypeScript,1837803,29327307588,164515997,Backport for feat/on-demand-diagnostics-harcapture #49253,workflow_run,main,6b9acd59d9317373fa2971d8c2f52b1e99894528,fabrizio-grafana,2026-07-14T10:59:30Z,2026-07-14T10:59:38Z,2026-07-14T10:59:38Z,skipped,0,1,46962,mainline_delivery_proxy
vercel/next.js:29327309198,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327309198,58813578,build-and-deploy,push,codex/remove-render-server,aad45a2c2520bb36ec7eff56fdf6578c53e14a37,timneutkens,2026-07-14T10:59:31Z,2026-07-14T11:09:08Z,2026-07-14T11:09:08Z,failure,1,1,126323,explicit_deployment_intent
vercel/next.js:29327308517,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327308517,58813578,build-and-deploy,push,codex/refine-fs-output-types,f438577b6a59f055cbb4acc2f51b631ce320e42f,timneutkens,2026-07-14T10:59:31Z,2026-07-14T11:09:19Z,2026-07-14T11:09:19Z,failure,1,1,126322,explicit_deployment_intent
vercel/next.js:29327309684,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327309684,58813578,build-and-deploy,push,codex/split-render-state,1c5caf79d146c8ee54196e3f0d556f9b6572e8d1,timneutkens,2026-07-14T10:59:32Z,2026-07-14T11:11:20Z,2026-07-14T11:11:20Z,success,0,1,126324,explicit_deployment_intent
vercel/next.js:29327309722,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327309722,58813578,build-and-deploy,push,codex/remove-route-matcher-stack,28a04cc9a3c40321cb447e0d5d7dca0870f10e0a,timneutkens,2026-07-14T10:59:32Z,2026-07-14T11:09:21Z,2026-07-14T11:09:21Z,failure,1,1,126325,explicit_deployment_intent
vercel/next.js:29327309925,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327309925,58813578,build-and-deploy,push,codex/typed-dev-server-state,0cb4a2360f5e9334b5f077169d188937d5f7aa65,timneutkens,2026-07-14T10:59:32Z,2026-07-14T11:09:11Z,2026-07-14T11:09:11Z,failure,1,1,126326,explicit_deployment_intent
vercel/next.js:29327313682,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327313682,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:54Z,2026-07-14T10:59:54Z,success,0,1,31716,mainline_delivery_proxy
vercel/next.js:29327314564,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327314564,266053726,upload-preview-tarballs,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:38Z,2026-07-14T10:59:38Z,skipped,0,1,14861,mainline_delivery_proxy
vercel/next.js:29327313612,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327313612,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:51Z,2026-07-14T10:59:51Z,success,0,1,31715,mainline_delivery_proxy
vercel/next.js:29327314398,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327314398,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:53Z,2026-07-14T10:59:53Z,success,0,1,31722,mainline_delivery_proxy
vercel/next.js:29327314557,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327314557,261526291,Sync Canary After Backport Release,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:39Z,2026-07-14T10:59:39Z,skipped,0,1,16628,explicit_deployment_intent
vercel/next.js:29327314345,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327314345,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:54Z,2026-07-14T10:59:54Z,success,0,1,31719,mainline_delivery_proxy
vercel/next.js:29327313542,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327313542,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:53Z,2026-07-14T10:59:53Z,success,0,1,31714,mainline_delivery_proxy
vercel/next.js:29327314270,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327314270,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:54Z,2026-07-14T10:59:54Z,success,0,1,31718,mainline_delivery_proxy
vercel/next.js:29327313900,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327313900,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:55Z,2026-07-14T10:59:55Z,success,0,1,31717,mainline_delivery_proxy
vercel/next.js:29327314385,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327314385,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:51Z,2026-07-14T10:59:51Z,success,0,1,31721,mainline_delivery_proxy
vercel/next.js:29327314371,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327314371,266050252,PR CI Comment,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:37Z,2026-07-14T10:59:54Z,2026-07-14T10:59:54Z,success,0,1,31720,mainline_delivery_proxy
vercel/next.js:29327315814,vercel/next.js,frontend-platform,canary,JavaScript,2507346,29327315814,266053726,upload-preview-tarballs,workflow_run,canary,0f01364309bd75ed6e7b2735dad400a3c9dfd1ff,timneutkens,2026-07-14T10:59:38Z,2026-07-14T10:59:39Z,2026-07-14T10:59:39Z,skipped,0,1,14864,mainline_delivery_proxy
